time,id,hex,flight,squawk,category,lon,lat,altitude,speed,vert_rate
1487935360000.0,131233_0,131233,RAM352,1000.0,A0,2.92082575,50.151628,20262.5,348.0,-1408.0
1487935370000.0,131233_0,131233,RAM352,1000.0,A0,2.9301625,50.1587605,20075.0,347.5,-1408.0
1487935380000.0,131233_0,131233,RAM352,1000.0,A0,2.947540333333333,50.172317666666665,19791.666666666668,346.0,-1088.0
1487935390000.0,131233_0,131233,RAM352,1000.0,A0,2.953443,50.176941,19675.0,345.2,-985.6
1487935400000.0,131233_0,131233,RAM352,1000.0,A0,2.9687142857142854,50.189104571428565,19542.85714285714,345.85714285714283,-886.8571428571429
1487935410000.0,131233_0,131233,RAM352,1000.0,A0,2.9879199999999995,50.204269000000004,19362.5,346.3333333333333,-1013.3333333333334
1487935420000.0,131233_0,131233,RAM352,1000.0,A0,3.0081551428571425,50.22052314285714,19182.14285714286,344.0,-1088.0
1487935430000.0,131233_0,131233,RAM352,1000.0,A0,3.0231245714285717,50.232487428571424,18971.428571428572,343.0,-1088.0
1487935440000.0,131233_0,131233,RAM352,1000.0,A0,3.0391258333333333,50.245279333333336,18804.166666666668,329.5,-1066.6666666666667
1487935450000.0,131233_0,131233,RAM352,1000.0,A0,3.0529705000000003,50.256271,18670.833333333332,319.3333333333333,-768.0
1487935460000.0,131233_0,131233,RAM352,1000.0,A0,3.055862,50.258514,18550.0,314.0,-640.0
1487935470000.0,131233_0,131233,RAM352,1000.0,A0,3.0728588571428572,50.27229799999999,18471.428571428572,307.42857142857144,-704.0
1487935480000.0,131233_0,131233,RAM352,1000.0,A0,3.0948815,50.290205166666674,18358.333333333332,305.3333333333333,-640.0
1487935490000.0,131233_0,131233,RAM352,1000.0,A0,3.103927,50.297653000000004,18237.5,304.0,-624.0
1487935500000.0,131233_0,131233,RAM352,1000.0,A0,3.1192736666666665,50.31021633333333,18133.333333333332,303.0,-576.0
1487935510000.0,131233_0,131233,RAM352,1000.0,A0,3.132959,50.32134,18041.666666666668,303.0,-576.0
1487935520000.0,131233_0,131233,RAM352,1000.0,A0,3.144391,50.33024666666666,17983.333333333332,302.3333333333333,-384.0
1487935530000.0,131233_0,131233,RAM352,1000.0,A0,3.163831,50.34542866666666,18000.0,302.0,-42.666666666666664
1487935540000.0,131233_0,131233,RAM352,1000.0,A0,3.180325,50.358215,18000.0,301.0,-64.0
1487935550000.0,131233_0,131233,RAM352,1000.0,A0,3.191508,50.366991999999996,18000.0,301.0,0.0
1487935560000.0,131233_0,131233,RAM352,1000.0,A0,3.2078862499999996,50.37973,18000.0,300.25,16.0
1487935570000.0,131233_0,131233,RAM352,1000.0,A0,3.2222584999999997,50.3908855,18000.0,301.0,-64.0
1487935580000.0,131233_0,131233,RAM352,1000.0,A0,3.23306725,50.399338,18000.0,300.5,64.0
1487935590000.0,131233_0,131233,RAM352,1000.0,A0,3.2490926666666664,50.411965333333335,18000.0,300.0,-21.333333333333332
1487935600000.0,131233_0,131233,RAM352,1000.0,A0,3.2585946666666668,50.419398,18000.0,301.0,-64.0
1487935610000.0,131233_0,131233,RAM352,1000.0,A0,3.2778620000000003,50.434515,18000.0,301.0,21.333333333333332
1487935620000.0,131233_0,131233,RAM352,1000.0,A0,3.2886705000000003,50.443039,18000.0,301.0,-64.0
1487935630000.0,131233_0,131233,RAM352,1000.0,A0,3.3004266666666666,50.45224433333334,18000.0,301.0,0.0
1487935640000.0,131233_0,131233,RAM352,1000.0,A0,3.3168938,50.4652066,18000.0,301.8,-12.8
1487935650000.0,131233_0,131233,RAM352,1000.0,A0,3.328511,50.474341333333335,18000.0,302.0,-21.333333333333332
1487935660000.0,131233_0,131233,RAM352,1000.0,A0,3.34531275,50.4875435,18000.0,302.5,32.0
1487935670000.0,131233_0,131233,RAM352,1000.0,A0,3.3551725,50.4952125,18000.0,303.0,0.0
1487935680000.0,131233_0,131233,RAM352,1000.0,A0,3.3771753333333336,50.51221666666667,18000.0,303.0,0.0
1487935690000.0,131233_0,131233,RAM352,1000.0,A0,3.3861297142857145,50.51918157142857,18000.0,304.14285714285717,-27.428571428571427
1487935700000.0,131233_0,131233,RAM352,1000.0,A0,3.402176666666666,50.5313545,18000.0,304.5,0.0
1487935710000.0,131233_0,131233,RAM352,1000.0,A0,3.4176207142857145,50.54319128571429,18000.0,304.0,-27.428571428571427
1487935720000.0,131233_0,131233,RAM352,1000.0,A0,3.431661333333334,50.554046666666665,18000.0,304.0,0.0
1487935730000.0,131233_0,131233,RAM352,1000.0,A0,3.4444490000000005,50.56403099999999,18000.0,303.5,-8.0
1487935740000.0,131233_0,131233,RAM352,1000.0,A0,3.457535666666667,50.57426816666666,18000.0,302.3333333333333,32.0
1487935750000.0,131233_0,131233,RAM352,1000.0,A0,3.472622857142857,50.586131,17889.285714285714,303.85714285714283,-1280.0
1487935760000.0,131233_0,131233,RAM352,1000.0,A0,3.4849605,50.595705,17650.0,304.875,-1544.0
1487935770000.0,131233_0,131233,RAM352,1000.0,A0,3.4990845000000004,50.606688125,17437.5,305.75,-1080.0
1487935780000.0,131233_0,131233,RAM352,1000.0,A0,3.5145895714285715,50.61875871428572,17250.0,307.0,-996.5714285714286
1487935790000.0,131233_0,131233,RAM352,1000.0,A0,3.528297375,50.62935050000001,17093.75,307.0,-1024.0
1487935800000.0,131233_0,131233,RAM352,1000.0,A0,3.542106,50.64009528571428,16928.571428571428,307.2857142857143,-987.4285714285714
1487935810000.0,131233_0,131233,RAM352,1000.0,A0,3.556987111111111,50.651845111111115,16763.88888888889,310.77777777777777,-945.7777777777778
1487935820000.0,131233_0,131233,RAM352,1000.0,A0,3.5710151428571426,50.66280685714286,16578.571428571428,314.42857142857144,-1298.2857142857142
1487935830000.0,131233_0,131233,RAM352,1000.0,A0,3.585814625,50.674318625000005,16350.0,316.625,-1368.0
1487935840000.0,131233_0,131233,RAM352,1000.0,A0,3.599793333333333,50.685056333333335,16125.0,319.77777777777777,-1543.111111111111
1487935850000.0,131233_0,131233,RAM352,1000.0,A0,3.6155681250000002,50.695751625,15865.625,324.25,-1496.0
1487935860000.0,131233_0,131233,RAM352,1000.0,A0,3.6342393333333343,50.70573677777778,15613.888888888889,325.22222222222223,-1358.2222222222222
1487935870000.0,131233_0,131233,RAM352,1000.0,A0,3.653638,50.71406322222222,15416.666666666666,320.6666666666667,-1059.5555555555557
1487935880000.0,131233_0,131233,RAM352,1000.0,A0,3.6744527142857146,50.72154028571429,15228.57142857143,314.57142857142856,-1142.857142857143
1487935890000.0,131233_0,131233,RAM352,1000.0,A0,3.695504625,50.729043499999996,15040.625,311.25,-1176.0
1487935900000.0,131233_0,131233,RAM352,1000.0,A0,3.712963875,50.735280249999995,14871.875,308.25,-1192.0
1487935910000.0,131233_0,131233,RAM352,1000.0,A0,3.7314046250000006,50.741872625000006,14690.625,305.25,-1176.0
1487935920000.0,131233_0,131233,RAM352,1000.0,A0,3.752468666666667,50.750514777777774,14477.777777777777,299.8888888888889,-1130.6666666666667
1487935930000.0,131233_0,131233,RAM352,1000.0,A0,3.770565,50.758427142857144,14292.857142857143,298.0,-1115.4285714285713
1487935940000.0,131233_0,131233,RAM352,1000.0,A0,3.7874604444444446,50.765887555555565,14125.0,300.22222222222223,-1073.7777777777778
1487935950000.0,131233_0,131233,RAM352,1000.0,A0,3.8057302500000003,50.77403687499999,13937.5,302.0,-1208.0
1487935960000.0,131233_0,131233,RAM352,1000.0,A0,3.824138,50.78218828571428,13714.285714285714,301.7142857142857,-1344.0
1487935970000.0,131233_0,131233,RAM352,1000.0,A0,3.8420632222222224,50.790153333333336,13483.333333333334,298.8888888888889,-1344.0
1487935980000.0,131233_0,131233,RAM352,1000.0,A0,3.858634125,50.797519625,13268.75,295.5,-1632.0
1487935990000.0,131233_0,131233,RAM352,1000.0,A0,3.876322777777778,50.805463333333336,12950.0,294.55555555555554,-1841.7777777777778
1487936000000.0,131233_0,131233,RAM352,1000.0,A0,3.895531,50.81407622222222,12658.333333333334,292.44444444444446,-1571.5555555555557
1487936010000.0,131233_0,131233,RAM352,1000.0,A0,3.9125802857142853,50.82164,12389.285714285714,289.7142857142857,-1645.7142857142858
1487936020000.0,131233_0,131233,RAM352,1000.0,A0,3.929361111111111,50.82906611111112,12127.777777777777,288.1111111111111,-1671.111111111111
1487936030000.0,131233_0,131233,RAM352,1000.0,A0,3.94700325,50.836798625,11831.25,287.125,-1816.0
1487936040000.0,131233_0,131233,RAM352,1000.0,A0,3.963936125,50.844173000000005,11534.375,286.0,-1776.0
1487936050000.0,131233_0,131233,RAM352,1000.0,A0,3.979964375,50.8510165,11259.375,284.75,-1792.0
1487936060000.0,131233_0,131233,RAM352,1000.0,A0,3.998277777777778,50.858870111111116,10933.333333333334,284.3333333333333,-1891.5555555555557
1487936070000.0,131233_0,131233,RAM352,1000.0,A0,4.015338111111111,50.866066222222216,10630.555555555555,284.0,-1891.5555555555557
1487936080000.0,131233_0,131233,RAM352,1000.0,A0,4.03277925,50.873363875,10312.5,283.25,-1808.0
1487936090000.0,131233_0,131233,RAM352,1000.0,A0,4.049648125,50.880511875,10015.625,283.0,-1856.0
1487936100000.0,131233_0,131233,RAM352,1000.0,A0,4.067338222222222,50.88803633333333,9708.333333333334,283.0,-1813.3333333333333
1487936110000.0,131233_0,131233,RAM352,1000.0,A0,4.085393875,50.895748999999995,9396.875,282.625,-1712.0
1487936120000.0,131233_0,131233,RAM352,1000.0,A0,4.102032333333334,50.902827222222214,9183.333333333334,279.22222222222223,-1045.3333333333333
1487936130000.0,131233_0,131233,RAM352,1000.0,A0,4.118909125,50.910080875000006,9031.25,277.75,-928.0
1487936140000.0,131233_0,131233,RAM352,1000.0,A0,4.1355566249999995,50.9171745,8875.0,278.5,-960.0
1487936150000.0,131233_0,131233,RAM352,1000.0,A0,4.152941444444444,50.924546444444445,8716.666666666666,279.0,-960.0
1487936160000.0,131233_0,131233,RAM352,1000.0,A0,4.168690625,50.931239749999996,8559.375,279.0,-1016.0
1487936170000.0,131233_0,131233,RAM352,1000.0,A0,4.187780444444445,50.93934244444444,8375.0,277.77777777777777,-1045.3333333333333
1487936180000.0,131233_0,131233,RAM352,1000.0,A0,4.203952444444443,50.946243555555554,8147.222222222223,276.22222222222223,-1792.0
1487936190000.0,131233_0,131233,RAM352,1000.0,A0,4.219449125,50.952838,7846.875,277.375,-1832.0
1487936200000.0,131233_0,131233,RAM352,1000.0,A0,4.23798925,50.960206375000006,7528.125,278.25,-1648.0
1487936210000.0,131233_0,131233,RAM352,1000.0,A0,4.254317,50.965808333333335,7291.666666666667,276.8888888888889,-1550.2222222222222
1487936220000.0,131233_0,131233,RAM352,1000.0,A0,4.2737872222222215,50.97237300000001,6997.222222222223,275.44444444444446,-1628.4444444444443
1487936230000.0,131233_0,131233,RAM352,1000.0,A0,4.291009333333333,50.978227777777775,6733.333333333333,274.6666666666667,-1678.2222222222222
1487936240000.0,131233_0,131233,RAM352,1000.0,A0,4.308284333333333,50.98395855555556,6469.444444444444,273.6666666666667,-1621.3333333333333
1487936250000.0,131233_0,131233,RAM352,1000.0,A0,4.326994,50.99027288888889,6172.222222222223,272.77777777777777,-1642.6666666666667
1487936260000.0,131233_0,131233,RAM352,1000.0,A0,4.34370475,50.9958865,5934.375,271.25,-1536.0
1487936270000.0,131233_0,131233,RAM352,1000.0,A0,4.3613537777777776,51.00192322222222,5661.111111111111,270.44444444444446,-1607.111111111111
1487936280000.0,131233_0,131233,RAM352,1000.0,A0,4.380321111111112,51.008341,5380.555555555556,268.6666666666667,-1521.7777777777778
1487936290000.0,131233_0,131233,RAM352,1000.0,A0,4.396513375,51.0137425,5156.25,267.125,-1496.0
1487936300000.0,131233_0,131233,RAM352,1000.0,A0,4.413532666666667,51.01942,4894.444444444444,265.1111111111111,-1521.7777777777778
1487936310000.0,131233_0,131233,RAM352,1000.0,A0,4.428900333333334,51.02456816666666,4670.833333333333,263.6666666666667,-1429.3333333333333
1487936320000.0,131233_0,131233,RAM352,1000.0,A0,4.447359444444445,51.030686333333335,4416.666666666667,262.6666666666667,-1493.3333333333333
1487936330000.0,131233_0,131233,RAM352,1000.0,A0,4.465316777777778,51.036613333333335,4155.555555555556,260.3333333333333,-1472.0
1487936340000.0,131233_0,131233,RAM352,1000.0,A0,4.4814869999999996,51.04200075,3931.25,258.875,-1480.0
1487936350000.0,131233_0,131233,RAM352,1000.0,A0,4.498503666666667,51.04764722222222,3663.8888888888887,257.6666666666667,-1543.111111111111
1487936360000.0,131233_0,131233,RAM352,1000.0,A0,4.5155832857142855,51.05329728571428,3400.0,257.0,-1627.4285714285713
1487936370000.0,131233_0,131233,RAM352,1000.0,A0,4.532485777777778,51.05862666666666,3127.777777777778,257.77777777777777,-1507.5555555555557
1487936380000.0,131233_0,131233,RAM352,1000.0,A0,4.549424111111112,51.06170144444444,2975.0,259.0,-561.7777777777778
1487936390000.0,131233_0,131233,RAM352,1000.0,A0,4.570461,51.06207744444444,2925.0,250.66666666666666,-142.22222222222223
1487936400000.0,131233_0,131233,RAM352,1000.0,A0,4.587834333333333,51.06174755555556,2925.0,241.0,-64.0
1487936410000.0,131233_0,131233,RAM352,1000.0,A0,4.604268375,51.0614355,2925.0,234.125,40.0
1487936420000.0,131233_0,131233,RAM352,1000.0,A0,4.621804555555556,51.061096666666664,2925.0,231.33333333333334,14.222222222222221
1487936430000.0,131233_0,131233,RAM352,1000.0,A0,4.6384075000000005,51.059676599999996,2942.5,231.6,134.4
1487936440000.0,131233_0,131233,RAM352,1000.0,A0,4.654635,51.054298,2950.0,233.14285714285714,9.142857142857142
1487936450000.0,131233_0,131233,RAM352,1000.0,A0,4.665905111111112,51.04728,2950.0,235.11111111111111,-21.333333333333332
1487936460000.0,131233_0,131233,RAM352,1000.0,A0,4.676238,51.039772375,2950.0,236.0,8.0
1487936470000.0,131233_0,131233,RAM352,1000.0,A0,4.68920475,51.030355125,2950.0,236.875,-8.0
1487936480000.0,131233_0,131233,RAM352,1000.0,A0,4.699942777777778,51.02234577777777,2886.1111111111113,235.77777777777777,-967.1111111111111
1487936490000.0,131233_0,131233,RAM352,1000.0,A0,4.707830888888889,51.01350022222223,2650.0,234.44444444444446,-1493.3333333333333
1487936500000.0,131233_0,131233,RAM352,1000.0,A0,4.710265111111111,51.001744,2377.777777777778,230.44444444444446,-1372.4444444444443
1487936510000.0,131233_0,131233,RAM352,1000.0,A0,4.706134333333333,50.99202944444445,2183.3333333333335,224.77777777777777,-1116.4444444444443
1487936520000.0,131233_0,131233,RAM352,1000.0,A0,4.698529428571428,50.98421428571429,2028.5714285714287,218.85714285714286,-850.2857142857143
1487936530000.0,131233_0,131233,RAM352,1000.0,A0,4.688566222222223,50.975648,1950.0,207.88888888888889,-135.11111111111111
1487936540000.0,131233_0,131233,RAM352,1000.0,A0,4.678935666666666,50.969526,1950.0,192.66666666666666,-49.77777777777778
1487936550000.0,131233_0,131233,RAM352,1000.0,A0,4.667094625000001,50.96498575,1950.0,178.375,-80.0
1487936560000.0,131233_0,131233,RAM352,1000.0,A0,4.6550753333333335,50.96151088888889,1936.111111111111,165.22222222222223,-99.55555555555556
1487936570000.0,131233_0,131233,RAM352,1000.0,A0,4.644342375,50.95863275,1925.0,158.375,8.0
1487936580000.0,131233_0,131233,RAM352,1000.0,A0,4.6333548888888885,50.95567166666667,1927.7777777777778,156.22222222222223,49.77777777777778
1487936590000.0,131233_0,131233,RAM352,1000.0,A0,4.623083444444443,50.95281033333333,1938.888888888889,154.55555555555554,-170.66666666666666
1487936600000.0,131233_0,131233,RAM352,1000.0,A0,4.612555499999999,50.94982075,1859.375,157.0,-664.0
1487936610000.0,131233_0,131233,RAM352,1000.0,A0,4.601850666666667,50.94672222222223,1702.7777777777778,157.0,-960.0
1487936620000.0,131233_0,131233,RAM352,1000.0,A0,4.592220125000001,50.9439,1546.875,152.5,-984.0
1487936630000.0,131233_0,131233,RAM352,1000.0,A0,4.582264555555556,50.94098777777778,1372.2222222222222,141.22222222222223,-910.2222222222222
1487936640000.0,131233_0,131233,RAM352,1000.0,A0,4.574250142857143,50.93860028571429,1257.142857142857,131.28571428571428,-713.1428571428571
1487936650000.0,131233_0,131233,RAM352,1000.0,A0,4.5651486666666665,50.93596833333334,1138.888888888889,127.0,-682.6666666666666
1487936660000.0,131233_0,131233,RAM352,1000.0,A0,4.5562,50.933331875,1018.75,127.375,-728.0
1487936670000.0,131233_0,131233,RAM352,1000.0,A0,4.547748,50.930839444444445,902.7777777777778,127.44444444444444,-675.5555555555555
1487936680000.0,131233_0,131233,RAM352,1000.0,A0,4.53950675,50.92835887500001,787.5,127.5,-712.0
1487936690000.0,131233_0,131233,RAM352,1000.0,A0,4.5304,50.92572725000001,659.375,127.0,-744.0
1487936700000.0,131233_0,131233,RAM352,1000.0,A0,4.522336374999999,50.923339,543.75,126.625,-704.0
1487936710000.0,131233_0,131233,RAM352,1000.0,A0,4.515483250000001,50.921293750000004,437.5,125.5,-664.0
1487936720000.0,131233_0,131233,RAM352,1000.0,A0,4.5072155,50.918918500000004,312.5,125.0,-736.0
1487936730000.0,131233_0,131233,RAM352,1000.0,A0,4.5001325,50.916814,162.5,125.0,-640.0
1487936740000.0,131233_0,131233,RAM352,1000.0,A0,4.493866000000001,50.914927,75.0,125.0,-640.0
1487930210000.0,172421_0,172421,TAR788,4032.0,A0,,,36458.333333333336,410.3333333333333,-981.3333333333334
1487930220000.0,172421_0,172421,TAR788,4032.0,A0,6.191782,49.243607,36305.0,412.0,-896.0
1487930230000.0,172421_0,172421,TAR788,4032.0,A0,6.191540571428571,49.24634042857143,36125.0,412.0,-896.0
1487930240000.0,172421_0,172421,TAR788,4032.0,A0,6.189409,49.271560625,35943.75,413.5,-1064.0
1487930250000.0,172421_0,172421,TAR788,4032.0,A0,6.1880044285714275,49.289023714285726,35785.71428571428,413.42857142857144,-1051.4285714285713
1487930260000.0,172421_0,172421,TAR788,4032.0,A0,6.186492625,49.306438625000006,35612.5,414.0,-1024.0
1487930270000.0,172421_0,172421,TAR788,4032.0,A0,6.184997166666666,49.32335633333333,35433.333333333336,414.0,-1024.0
1487930280000.0,172421_0,172421,TAR788,4032.0,A0,6.1830681428571435,49.34628542857143,35271.42857142857,412.85714285714283,-1014.8571428571429
1487930290000.0,172421_0,172421,TAR788,4032.0,A0,6.181413571428572,49.365188999999994,35121.42857142857,410.14285714285717,-960.0
1487930300000.0,172421_0,172421,TAR788,4032.0,A0,6.179619166666666,49.386979,34962.5,408.0,-938.6666666666666
1487930310000.0,172421_0,172421,TAR788,4032.0,A0,6.178120833333334,49.40420766666666,34816.666666666664,407.0,-896.0
1487930320000.0,172421_0,172421,TAR788,4032.0,A0,6.177008750000001,49.417857999999995,34668.75,407.75,-928.0
1487930330000.0,172421_0,172421,TAR788,4032.0,A0,6.175076555555556,49.43947944444445,34480.555555555555,409.1111111111111,-960.0
1487930340000.0,172421_0,172421,TAR788,4032.0,A0,6.173797,49.45388500000001,34312.5,410.6666666666667,-1088.0
1487930350000.0,172421_0,172421,TAR788,4032.0,A0,6.172280428571428,49.47116942857143,34071.42857142857,412.0,-1481.142857142857
1487930360000.0,172421_0,172421,TAR788,4032.0,A0,6.169693333333334,49.50065433333333,33800.0,412.0,-1536.0
1487930370000.0,172421_0,172421,TAR788,4032.0,A0,6.168649999999999,49.512279285714285,33621.42857142857,410.2857142857143,-1426.2857142857142
1487930380000.0,172421_0,172421,TAR788,4032.0,A0,6.167265428571428,49.52928071428572,33378.57142857143,409.0,-1408.0
1487930390000.0,172421_0,172421,TAR788,4032.0,A0,6.165261285714286,49.55359714285714,33150.0,409.0,-1408.0
1487930400000.0,172421_0,172421,TAR788,4032.0,A0,6.163506125,49.57344975000001,32881.25,408.25,-1424.0
1487930410000.0,172421_0,172421,TAR788,4032.0,A0,6.161973428571428,49.59216371428572,32646.428571428572,405.2857142857143,-1462.857142857143
1487930420000.0,172421_0,172421,TAR788,4032.0,A0,6.160336999999999,49.61060662500001,32415.625,405.0,-1408.0
1487930430000.0,172421_0,172421,TAR788,4032.0,A0,6.158626750000001,49.62907425000001,32190.625,405.0,-1416.0
1487930440000.0,172421_0,172421,TAR788,4032.0,A0,6.156855875,49.65046749999999,31931.25,404.875,-1472.0
1487930450000.0,172421_0,172421,TAR788,4032.0,A0,6.155186714285715,49.670303999999994,31700.0,404.0,-1462.857142857143
1487930460000.0,172421_0,172421,TAR788,4032.0,A0,6.153697857142857,49.687723428571424,31432.14285714286,403.7142857142857,-1472.0
1487930470000.0,172421_0,172421,TAR788,4032.0,A0,6.1521015555555545,49.70681677777779,31191.666666666668,402.0,-1507.5555555555557
1487930480000.0,172421_0,172421,TAR788,4032.0,A0,6.1504646250000015,49.726032125,30940.625,399.625,-1472.0
1487930490000.0,172421_0,172421,TAR788,4032.0,A0,6.148919749999999,49.743952625,30690.625,396.75,-1472.0
1487930500000.0,172421_0,172421,TAR788,4032.0,A0,6.147537285714286,49.759966,30478.571428571428,394.2857142857143,-1472.0
1487930510000.0,172421_0,172421,TAR788,4032.0,A0,6.14581375,49.780176125,30228.125,392.75,-1472.0
1487930520000.0,172421_0,172421,TAR788,4032.0,A0,6.144332375,49.797361124999995,29981.25,392.25,-1472.0
1487930530000.0,172421_0,172421,TAR788,4032.0,A0,6.142599571428572,49.81643942857143,29725.0,393.42857142857144,-1472.0
1487930540000.0,172421_0,172421,TAR788,4032.0,A0,6.141277,49.83219011111111,29488.88888888889,395.0,-1457.7777777777778
1487930550000.0,172421_0,172421,TAR788,4032.0,A0,6.138814875,49.85428375000001,29225.0,394.625,-1488.0
1487930560000.0,172421_0,172421,TAR788,4032.0,A0,6.135958874999999,49.87072725,28975.0,392.5,-1536.0
1487930570000.0,172421_0,172421,TAR788,4032.0,A0,6.1310020000000005,49.8910075,28706.25,389.625,-1488.0
