time,id,hex,flight,squawk,category,lon,lat,altitude,speed,vert_rate
1488203930000.0,131187_0,131187,RAM832L,1065.0,A0,3.852171333333333,50.866748666666666,14233.333333333334,335.3333333333333,-1216.0
1488203940000.0,131187_0,131187,RAM832L,1065.0,A0,3.8642513333333333,50.87337633333334,14066.666666666666,333.3333333333333,-1536.0
1488203950000.0,131187_0,131187,RAM832L,1065.0,A0,3.882574857142857,50.883373285714285,13832.142857142857,331.57142857142856,-1362.2857142857142
1488203960000.0,131187_0,131187,RAM832L,1065.0,A0,3.9017378571428574,50.89377257142858,13582.142857142857,329.2857142857143,-1526.857142857143
1488203970000.0,131187_0,131187,RAM832L,1065.0,A0,3.9188387499999995,50.903048625000004,13325.0,327.625,-1504.0
1488203980000.0,131187_0,131187,RAM832L,1065.0,A0,3.9363127499999995,50.91266799999999,13121.875,324.125,-1216.0
1488203990000.0,131187_0,131187,RAM832L,1065.0,A0,3.9555778888888886,50.92329855555555,12830.555555555555,323.1111111111111,-1799.111111111111
1488204000000.0,131187_0,131187,RAM832L,1065.0,A0,3.973524428571429,50.933116857142856,12539.285714285714,322.85714285714283,-1691.4285714285713
1488204010000.0,131187_0,131187,RAM832L,1065.0,A0,3.9909291111111114,50.94258555555556,12297.222222222223,320.77777777777777,-1514.6666666666667
1488204020000.0,131187_0,131187,RAM832L,1065.0,A0,4.009092285714286,50.952019285714286,12014.285714285714,319.7142857142857,-1654.857142857143
1488204030000.0,131187_0,131187,RAM832L,1065.0,A0,4.028295625,50.96168600000001,11715.625,319.375,-1888.0
1488204040000.0,131187_0,131187,RAM832L,1065.0,A0,4.045879666666667,50.97018677777778,11416.666666666666,319.6666666666667,-1756.4444444444443
1488204050000.0,131187_0,131187,RAM832L,1065.0,A0,4.066192,50.979617375,11153.125,319.0,-1408.0
1488204060000.0,131187_0,131187,RAM832L,1065.0,A0,4.082612166666666,50.987223166666666,10908.333333333334,320.0,-1824.0
1488204070000.0,131187_0,131187,RAM832L,1065.0,A0,4.102293222222222,50.99683355555555,10613.888888888889,320.8888888888889,-1436.4444444444443
1488204080000.0,131187_0,131187,RAM832L,1065.0,A0,4.120668875000001,51.00689475,10378.125,318.5,-1112.0
1488204090000.0,131187_0,131187,RAM832L,1065.0,A0,4.136416875,51.01569299999999,10137.5,317.375,-1880.0
1488204100000.0,131187_0,131187,RAM832L,1065.0,A0,4.154929555555555,51.02593077777778,9766.666666666666,318.44444444444446,-2097.777777777778
1488204110000.0,131187_0,131187,RAM832L,1065.0,A0,4.172661142857143,51.03566228571429,9428.57142857143,318.42857142857144,-2221.714285714286
1488204120000.0,131187_0,131187,RAM832L,1065.0,A0,4.190083111111111,51.045185888888895,9141.666666666666,316.22222222222223,-1322.6666666666667
1488204130000.0,131187_0,131187,RAM832L,1065.0,A0,4.209363625,51.054698875,8812.5,309.625,-2104.0
1488204140000.0,131187_0,131187,RAM832L,1065.0,A0,4.22739425,51.061788,8559.375,302.125,-1704.0
1488204150000.0,131187_0,131187,RAM832L,1065.0,A0,4.24721725,51.06886325,8156.25,302.875,-3032.0
1488204160000.0,131187_0,131187,RAM832L,1065.0,A0,4.2668945,51.074097,7743.75,306.125,-2424.0
1488204170000.0,131187_0,131187,RAM832L,1065.0,A0,4.28871625,51.078614,7309.375,315.75,-3528.0
1488204180000.0,131187_0,131187,RAM832L,1065.0,A0,4.3100158749999995,51.08512462499999,6675.0,334.125,-2720.0
1488204190000.0,131187_0,131187,RAM832L,1065.0,A0,4.3274178333333335,51.09427783333334,6400.0,336.5,-1493.3333333333333
1488204200000.0,131187_0,131187,RAM832L,1065.0,A0,4.3449525,51.106641874999994,6200.0,334.75,-1304.0
1488204210000.0,131187_0,131187,RAM832L,1065.0,A0,4.3613971111111125,51.119007333333336,5983.333333333333,333.3333333333333,-1038.2222222222222
1488204220000.0,131187_0,131187,RAM832L,1065.0,A0,4.377669,51.130853142857156,5767.857142857143,331.42857142857144,-1517.7142857142858
1488204230000.0,131187_0,131187,RAM832L,1065.0,A0,4.394878222222222,51.14071188888889,5572.222222222223,327.0,-945.7777777777778
1488204240000.0,131187_0,131187,RAM832L,1065.0,A0,4.41523175,51.149912625,5375.0,320.75,-1160.0
1488204250000.0,131187_0,131187,RAM832L,1065.0,A0,4.432853833333334,51.15791516666667,5150.0,318.0,-1909.3333333333333
1488204260000.0,131187_0,131187,RAM832L,1065.0,A0,4.45259611111111,51.16702522222222,4813.888888888889,321.8888888888889,-1308.4444444444443
1488204270000.0,131187_0,131187,RAM832L,1065.0,A0,4.47154275,51.17644375,4631.25,320.5,-752.0
1488204280000.0,131187_0,131187,RAM832L,1065.0,A0,4.488990666666666,51.185198666666665,4575.0,313.1111111111111,42.666666666666664
1488204290000.0,131187_0,131187,RAM832L,1065.0,A0,4.507537875,51.1944215,4575.0,304.125,24.0
1488204300000.0,131187_0,131187,RAM832L,1065.0,A0,4.52471425,51.20195449999999,4568.75,290.75,200.0
1488204310000.0,131187_0,131187,RAM832L,1065.0,A0,4.54400925,51.20597562500001,4550.0,264.125,0.0
1488204320000.0,131187_0,131187,RAM832L,1065.0,A0,4.560634142857142,51.205315999999996,4550.0,236.0,-18.285714285714285
1488204330000.0,131187_0,131187,RAM832L,1065.0,A0,4.574761555555556,51.20031188888888,4552.777777777777,201.55555555555554,56.888888888888886
1488204340000.0,131187_0,131187,RAM832L,1065.0,A0,4.582366,51.19265399999999,4493.75,179.875,-712.0
1488204350000.0,131187_0,131187,RAM832L,1065.0,A0,4.586359777777777,51.184893555555554,4322.222222222223,175.11111111111111,-1066.6666666666667
1488204360000.0,131187_0,131187,RAM832L,1065.0,A0,4.589725857142858,51.177110285714285,4164.285714285715,174.57142857142858,-832.0
1488204370000.0,131187_0,131187,RAM832L,1065.0,A0,4.5928073750000005,51.169922250000006,4015.625,173.25,-1008.0
1488204380000.0,131187_0,131187,RAM832L,1065.0,A0,4.595260333333333,51.16151455555556,3813.8888888888887,170.33333333333334,-1066.6666666666667
1488204390000.0,131187_0,131187,RAM832L,1065.0,A0,4.595343428571428,51.15388957142857,3653.5714285714284,170.57142857142858,-941.7142857142857
1488204400000.0,131187_0,131187,RAM832L,1065.0,A0,4.594595222222222,51.145731777777776,3575.0,172.44444444444446,-85.33333333333333
1488204410000.0,131187_0,131187,RAM832L,1065.0,A0,4.593375571428572,51.137837714285716,3575.0,174.85714285714286,27.428571428571427
1488204420000.0,131187_0,131187,RAM832L,1065.0,A0,4.591704777777777,51.130380111111116,3575.0,176.0,-49.77777777777778
1488204430000.0,131187_0,131187,RAM832L,1065.0,A0,4.5887257777777775,51.12187244444445,3575.0,176.44444444444446,-21.333333333333332
1488204440000.0,131187_0,131187,RAM832L,1065.0,A0,4.585425142857143,51.11408328571429,3575.0,176.42857142857142,-45.714285714285715
1488204450000.0,131187_0,131187,RAM832L,1065.0,A0,4.5818481111111105,51.106228,3575.0,175.88888888888889,28.444444444444443
1488204460000.0,131187_0,131187,RAM832L,1065.0,A0,4.57816925,51.098196875,3575.0,175.25,8.0
1488204470000.0,131187_0,131187,RAM832L,1065.0,A0,4.574827428571429,51.090760428571436,3575.0,175.57142857142858,-36.57142857142857
1488204480000.0,131187_0,131187,RAM832L,1065.0,A0,4.571267875,51.082485500000004,3575.0,178.375,48.0
1488204490000.0,131187_0,131187,RAM832L,1065.0,A0,4.567840777777778,51.07404455555556,3575.0,179.55555555555554,-21.333333333333332
1488204500000.0,131187_0,131187,RAM832L,1065.0,A0,4.564776428571429,51.06631028571429,3589.285714285714,170.14285714285714,128.0
